"time_period";"geo_id";"geographic_level";"age";"age_class";"sex";"obs_value";"pop_obs_value";"pop_age_obs_value";"ratio"
"2021";"305";"Niederanven";"Y40T44";"From 40 to 44 years";"Male";"223";"6442";"468";"47.6"
"2021";"1206";"Schengen";"Y_GE100";"100 years or over";"Male";"0";"5075";"0";"0.0"
"2021";"103";"Habscht";"Y50T54";"From 50 to 54 years";"Total";"395";"4918";"395";"8.0"
"2021";"609";"Schieren";"Y60T64";"From 60 to 64 years";"Total";"127";"2113";"127";"6.0"
"2021";"305";"Niederanven";"Y85T89";"From 85 to 89 years";"Total";"125";"6442";"125";"1.9"
"2021";"201";"Bettembourg";"Y40T44";"From 40 to 44 years";"Female";"440";"11406";"866";"50.8"
"2021";"1203";"Lenningen";"Y30T49";"From 30 to 49 years";"Total";"573";"2047";"573";"28.0"
"2021";"708";"Useldange";"Y5T9";"From 5 to 9 years";"Total";"134";"2029";"134";"6.6"
"2021";"301";"Bertrange";"Y5T9";"From 5 to 9 years";"Total";"496";"8534";"496";"5.8"
"2021";"308";"Steinsel";"Y45T49";"From 45 to 49 years";"Total";"408";"5559";"408";"7.3"
"2021";"205";"Frisange";"Y75T79";"From 75 to 79 years";"Male";"56";"4768";"115";"48.7"
"2021";"701";"Beckerich";"Y_GE100";"100 years or over";"Female";"0";"2776";"0";"0.0"
"2021";"1003";"Berdorf";"Y30T49";"From 30 to 49 years";"Male";"273";"1983";"557";"49.0"
"2021";"104";"Käerjeng";"Y50T64";"From 50 to 64 years";"Total";"2547";"10761";"2547";"23.7"
"2021";"410";"Nommern";"Y30T49";"From 30 to 49 years";"Total";"393";"1446";"393";"27.2"
"2021";"402";"Bissen";"Y_LT15";"Less than 15 years";"Total";"541";"3315";"541";"16.3"
"2021";"304";"Luxembourg";"Y65T84";"From 65 to 84 years";"Total";"13043";"128097";"13043";"10.2"
"2021";"902";"Putscheid";"Y90T94";"From 90 to 94 years";"Male";"1";"1127";"2";"50.0"
"2021";"7";"Canton Redange";"Y20T24";"From 20 to 24 years";"Total";"1259";"20279";"1259";"6.2"
"2021";"3";"Canton Luxembourg";"Y25T29";"From 25 to 29 years";"Total";"17680";"197932";"17680";"8.9"
"2021";"705";"Grosbous";"Y65T69";"From 65 to 69 years";"Total";"58";"1130";"58";"5.1"
"2021";"701";"Beckerich";"Y50T54";"From 50 to 54 years";"Total";"195";"2776";"195";"7.0"
"2021";"101";"Dippach";"Y15T19";"From 15 to 19 years";"Female";"126";"4492";"266";"47.4"
"2021";"601";"Bettendorf";"Y65T84";"From 65 to 84 years";"Female";"209";"2943";"403";"51.9"
"2021";"707";"Saeul";"Y75T79";"From 75 to 79 years";"Male";"8";"960";"13";"61.5"
"2021";"301";"Bertrange";"Y15T29";"From 15 to 29 years";"Male";"751";"8534";"1430";"52.5"
"2021";"5";"Canton Clervaux";"Y15T29";"From 15 to 29 years";"Female";"1879";"19944";"3872";"48.5"
"2021";"1202";"Dalheim";"Y5T9";"From 5 to 9 years";"Female";"69";"2399";"135";"51.1"
"2021";"408";"Lorentzweiler";"Y10T14";"From 10 to 14 years";"Total";"198";"4420";"198";"4.5"
"2021";"701";"Beckerich";"Y40T44";"From 40 to 44 years";"Total";"174";"2776";"174";"6.3"
"2021";"1008";"Waldbillig";"Y5T9";"From 5 to 9 years";"Total";"129";"1908";"129";"6.8"
"2021";"1003";"Berdorf";"_T";"Total";"Female";"982";"1983";"1983";"49.5"
"2021";"1206";"Schengen";"Y95T99";"From 95 to 99 years";"Female";"4";"5075";"4";"100.0"
"2021";"307";"Schuttrange";"Y30T34";"From 30 to 34 years";"Total";"239";"4306";"239";"5.6"
"2021";"214";"Schifflange";"Y25T29";"From 25 to 29 years";"Female";"444";"11148";"836";"53.1"
"2021";"1208";"Waldbredimus";"Y20T24";"From 20 to 24 years";"Total";"57";"1272";"57";"4.5"
"2021";"309";"Strassen";"Y_GE85";"85 years or over";"Female";"119";"10261";"175";"68.0"
"2021";"1201";"Bous";"Y50T64";"From 50 to 64 years";"Total";"403";"1698";"403";"23.7"
"2021";"308";"Steinsel";"Y45T49";"From 45 to 49 years";"Male";"207";"5559";"408";"50.7"
"2021";"706";"Redange-sur-Attert";"Y55T59";"From 55 to 59 years";"Total";"265";"2968";"265";"8.9"
"2021";"405";"Heffingen";"Y70T74";"From 70 to 74 years";"Female";"20";"1506";"50";"40.0"
"2021";"902";"Putscheid";"Y25T29";"From 25 to 29 years";"Male";"34";"1127";"62";"54.8"
"2021";"709";"Vichten";"Y20T24";"From 20 to 24 years";"Total";"77";"1365";"77";"5.6"
"2021";"505";"Weiswampach";"Y95T99";"From 95 to 99 years";"Female";"3";"2225";"4";"75.0"
"2021";"706";"Redange-sur-Attert";"Y65T69";"From 65 to 69 years";"Female";"68";"2968";"133";"51.1"
"2021";"802";"Esch-sur-Sûre";"Y15T29";"From 15 to 29 years";"Male";"298";"2991";"587";"50.8"
"2021";"12";"Canton Remich";"Y75T79";"From 75 to 79 years";"Female";"420";"23684";"772";"54.4"
"2021";"1102";"Biwer";"Y90T94";"From 90 to 94 years";"Female";"2";"1894";"3";"66.7"
"2021";"310";"Walferdange";"Y45T49";"From 45 to 49 years";"Total";"659";"8527";"659";"7.7"
"2021";"602";"Bourscheid";"Y75T79";"From 75 to 79 years";"Total";"29";"1686";"29";"1.7"
"2021";"110";"Steinfort";"Y30T34";"From 30 to 34 years";"Female";"191";"5717";"400";"47.8"
"2021";"1103";"Flaxweiler";"Y30T49";"From 30 to 49 years";"Female";"309";"2160";"619";"49.9"
"2021";"6";"Canton Diekirch";"Y55T59";"From 55 to 59 years";"Total";"2557";"34278";"2557";"7.5"
"2021";"207";"Leudelange";"Y85T89";"From 85 to 89 years";"Total";"31";"2704";"31";"1.1"
"2021";"210";"Reckange-sur-Mess";"Y80T84";"From 80 to 84 years";"Total";"46";"2684";"46";"1.7"
"2021";"610";"Vallée de l'Ernz";"Y50T64";"From 50 to 64 years";"Male";"316";"2697";"596";"53.0"
"2021";"402";"Bissen";"Y65T84";"From 65 to 84 years";"Total";"402";"3315";"402";"12.1"
"2021";"311";"Weiler-la-Tour";"Y65T84";"From 65 to 84 years";"Male";"157";"2501";"313";"50.2"
"2021";"706";"Redange-sur-Attert";"Y_GE100";"100 years or over";"Total";"0";"2968";"0";"0.0"
"2021";"708";"Useldange";"Y_GE100";"100 years or over";"Total";"1";"2029";"1";"0.0"
"2021";"9";"Canton Vianden";"Y60T64";"From 60 to 64 years";"Total";"327";"5502";"327";"5.9"
"2021";"308";"Steinsel";"Y80T84";"From 80 to 84 years";"Female";"86";"5559";"159";"54.1"
"2021";"710";"Wahl";"Y50T54";"From 50 to 54 years";"Female";"44";"1043";"84";"52.4"
"2021";"101";"Dippach";"Y80T84";"From 80 to 84 years";"Male";"42";"4492";"89";"47.2"
"2021";"706";"Redange-sur-Attert";"Y45T49";"From 45 to 49 years";"Total";"191";"2968";"191";"6.4"
"2021";"306";"Sandweiler";"Y70T74";"From 70 to 74 years";"Female";"74";"3716";"143";"51.7"
"2021";"1202";"Dalheim";"Y60T64";"From 60 to 64 years";"Female";"76";"2399";"177";"42.9"
"2021";"1";"Canton Capellen";"Y_LT5";"Less than 5 years";"Total";"2435";"51523";"2435";"4.7"
"2021";"1006";"Rosport - Mompach";"Y75T79";"From 75 to 79 years";"Female";"43";"3638";"87";"49.4"
"2021";"603";"Diekirch";"Y_GE85";"85 years or over";"Female";"138";"7143";"204";"67.6"
"2021";"105";"Kehlen";"Y35T39";"From 35 to 39 years";"Total";"418";"6168";"418";"6.8"
"2021";"1005";"Echternach";"Y5T9";"From 5 to 9 years";"Male";"125";"5690";"265";"47.2"
"2021";"1008";"Waldbillig";"Y_LT5";"Less than 5 years";"Female";"57";"1908";"125";"45.6"
"2021";"10";"Canton Echternach";"Y85T89";"From 85 to 89 years";"Total";"253";"19679";"253";"1.3"
"2021";"6";"Canton Diekirch";"Y50T54";"From 50 to 54 years";"Male";"1308";"34278";"2544";"51.4"
"2021";"608";"Reisdorf";"Y_GE85";"85 years or over";"Male";"10";"1313";"17";"58.8"
"2021";"205";"Frisange";"Y95T99";"From 95 to 99 years";"Male";"1";"4768";"3";"33.3"
"2021";"1004";"Consdorf";"Y_GE85";"85 years or over";"Male";"12";"2126";"43";"27.9"
"2021";"2";"Canton Esch";"Y45T49";"From 45 to 49 years";"Female";"6306";"186224";"12931";"48.8"
"2021";"310";"Walferdange";"Y35T39";"From 35 to 39 years";"Female";"351";"8527";"674";"52.1"
"2021";"104";"Käerjeng";"Y35T39";"From 35 to 39 years";"Female";"349";"10761";"668";"52.2"
"2021";"1208";"Waldbredimus";"Y95T99";"From 95 to 99 years";"Male";"0";"1272";"0";"0.0"
"2021";"603";"Diekirch";"Y_LT15";"Less than 15 years";"Male";"490";"7143";"930";"52.7"
"2021";"102";"Garnich";"Y10T14";"From 10 to 14 years";"Total";"133";"2255";"133";"5.9"
"2021";"_T";"Total";"Y80T84";"From 80 to 84 years";"Total";"12814";"643941";"12814";"2.0"
"2021";"404";"Fischbach";"Y85T89";"From 85 to 89 years";"Male";"0";"1256";"2";"0.0"
"2021";"903";"Vianden";"Y_LT15";"Less than 15 years";"Total";"349";"2168";"349";"16.1"
"2021";"802";"Esch-sur-Sûre";"Y70T74";"From 70 to 74 years";"Male";"53";"2991";"107";"49.5"
"2021";"1108";"Wormeldange";"Y15T29";"From 15 to 29 years";"Female";"225";"3055";"487";"46.2"
"2021";"207";"Leudelange";"Y_LT15";"Less than 15 years";"Total";"450";"2704";"450";"16.6"
"2021";"604";"Erpeldange-sur-Sûre";"Y55T59";"From 55 to 59 years";"Total";"177";"2435";"177";"7.3"
"2021";"802";"Esch-sur-Sûre";"Y60T64";"From 60 to 64 years";"Male";"78";"2991";"160";"48.8"
"2021";"8";"Canton Wiltz";"Y50T64";"From 50 to 64 years";"Total";"3865";"18562";"3865";"20.8"
"2021";"107";"Kopstal";"Y_GE100";"100 years or over";"Total";"0";"4137";"0";"0.0"
"2021";"701";"Beckerich";"Y35T39";"From 35 to 39 years";"Total";"189";"2776";"189";"6.8"
"2021";"1201";"Bous";"Y65T84";"From 65 to 84 years";"Male";"95";"1698";"191";"49.7"
"2021";"1204";"Mondorf-les-Bains";"Y15T19";"From 15 to 19 years";"Female";"98";"5403";"228";"43.0"
"2021";"901";"Tandel";"Y55T59";"From 55 to 59 years";"Total";"147";"2207";"147";"6.7"
"2021";"710";"Wahl";"Y90T94";"From 90 to 94 years";"Male";"2";"1043";"5";"40.0"
"2021";"1106";"Manternach";"Y55T59";"From 55 to 59 years";"Male";"89";"2232";"175";"50.9"
"2021";"808";"Winseler";"Y_LT5";"Less than 5 years";"Male";"34";"1420";"75";"45.3"
"2021";"303";"Hesperange";"Y65T69";"From 65 to 69 years";"Male";"305";"15835";"682";"44.7"
"2021";"902";"Putscheid";"Y_LT15";"Less than 15 years";"Male";"122";"1127";"227";"53.7"
"2021";"804";"Goesdorf";"Y30T34";"From 30 to 34 years";"Male";"44";"1630";"97";"45.4"
"2021";"207";"Leudelange";"Y35T39";"From 35 to 39 years";"Male";"83";"2704";"178";"46.6"
"2021";"704";"Rambrouch";"_T";"Total";"Male";"2423";"4697";"4697";"51.6"
"2021";"105";"Kehlen";"Y30T34";"From 30 to 34 years";"Total";"327";"6168";"327";"5.3"
"2021";"504";"Troisvierges";"_T";"Total";"Male";"1780";"3463";"3463";"51.4"
"2021";"703";"Ell";"Y20T24";"From 20 to 24 years";"Total";"98";"1547";"98";"6.3"
"2021";"801";"Boulaide";"Y_GE85";"85 years or over";"Total";"22";"1438";"22";"1.5"
"2021";"1006";"Rosport - Mompach";"Y45T49";"From 45 to 49 years";"Female";"127";"3638";"256";"49.6"
"2021";"601";"Bettendorf";"Y50T64";"From 50 to 64 years";"Male";"347";"2943";"654";"53.1"
"2021";"901";"Tandel";"Y15T29";"From 15 to 29 years";"Female";"203";"2207";"456";"44.5"
"2021";"410";"Nommern";"Y50T64";"From 50 to 64 years";"Male";"161";"1446";"333";"48.3"
"2021";"408";"Lorentzweiler";"Y50T54";"From 50 to 54 years";"Female";"143";"4420";"319";"44.8"
"2021";"208";"Mondercange";"Y40T44";"From 40 to 44 years";"Female";"214";"6979";"421";"50.8"
"2021";"707";"Saeul";"Y_GE85";"85 years or over";"Female";"4";"960";"10";"40.0"
"2021";"903";"Vianden";"Y65T69";"From 65 to 69 years";"Total";"95";"2168";"95";"4.4"
"2021";"503";"Parc Hosingen";"Y35T39";"From 35 to 39 years";"Male";"127";"3834";"273";"46.5"
"2021";"201";"Bettembourg";"Y90T94";"From 90 to 94 years";"Total";"100";"11406";"100";"0.9"
"2021";"5";"Canton Clervaux";"Y60T64";"From 60 to 64 years";"Total";"1299";"19944";"1299";"6.5"
"2021";"1104";"Grevenmacher";"_T";"Total";"Total";"5050";"5050";"5050";"100.0"
"2021";"1207";"Stadtbredimus";"Y30T49";"From 30 to 49 years";"Male";"290";"1971";"576";"50.3"
"2021";"205";"Frisange";"Y_GE85";"85 years or over";"Male";"26";"4768";"65";"40.0"
"2021";"308";"Steinsel";"Y55T59";"From 55 to 59 years";"Female";"180";"5559";"355";"50.7"
"2021";"309";"Strassen";"Y70T74";"From 70 to 74 years";"Male";"148";"10261";"340";"43.5"
"2021";"701";"Beckerich";"Y_GE100";"100 years or over";"Total";"0";"2776";"0";"0.0"
"2021";"4";"Canton Mersch";"Y30T34";"From 30 to 34 years";"Total";"2670";"34652";"2670";"7.7"
"2021";"1001";"Beaufort";"Y_LT15";"Less than 15 years";"Female";"286";"3004";"557";"51.3"
"2021";"504";"Troisvierges";"Y80T84";"From 80 to 84 years";"Male";"30";"3463";"63";"47.6"
"2021";"306";"Sandweiler";"Y_LT5";"Less than 5 years";"Total";"221";"3716";"221";"5.9"
"2021";"409";"Mersch";"Y15T29";"From 15 to 29 years";"Total";"1794";"10167";"1794";"17.6"
"2021";"1206";"Schengen";"Y55T59";"From 55 to 59 years";"Total";"424";"5075";"424";"8.4"
"2021";"311";"Weiler-la-Tour";"Y50T54";"From 50 to 54 years";"Female";"96";"2501";"210";"45.7"
"2021";"6";"Canton Diekirch";"Y80T84";"From 80 to 84 years";"Male";"313";"34278";"743";"42.1"
"2021";"11";"Canton Grevenmacher";"Y20T24";"From 20 to 24 years";"Male";"993";"31682";"1898";"52.3"
"2021";"1202";"Dalheim";"Y50T54";"From 50 to 54 years";"Male";"89";"2399";"181";"49.2"
"2021";"205";"Frisange";"Y5T9";"From 5 to 9 years";"Male";"137";"4768";"274";"50.0"
"2021";"110";"Steinfort";"Y_LT15";"Less than 15 years";"Male";"435";"5717";"869";"50.1"
"2021";"307";"Schuttrange";"Y_LT5";"Less than 5 years";"Male";"118";"4306";"224";"52.7"
"2021";"406";"Larochette";"Y55T59";"From 55 to 59 years";"Male";"82";"2206";"157";"52.2"
"2021";"107";"Kopstal";"Y55T59";"From 55 to 59 years";"Female";"132";"4137";"285";"46.3"
"2021";"102";"Garnich";"_T";"Total";"Total";"2255";"2255";"2255";"100.0"
"2021";"309";"Strassen";"Y15T19";"From 15 to 19 years";"Female";"223";"10261";"471";"47.3"
"2021";"801";"Boulaide";"Y30T49";"From 30 to 49 years";"Male";"195";"1438";"396";"49.2"
"2021";"1203";"Lenningen";"Y50T54";"From 50 to 54 years";"Total";"172";"2047";"172";"8.4"
"2021";"405";"Heffingen";"Y5T9";"From 5 to 9 years";"Male";"44";"1506";"94";"46.8"
"2021";"805";"Kiischpelt";"Y65T84";"From 65 to 84 years";"Total";"152";"1226";"152";"12.4"
"2021";"304";"Luxembourg";"Y_GE100";"100 years or over";"Total";"20";"128097";"20";"0.0"
"2021";"213";"Sanem";"Y_LT5";"Less than 5 years";"Female";"482";"17964";"1013";"47.6"
"2021";"707";"Saeul";"Y_GE100";"100 years or over";"Total";"0";"960";"0";"0.0"
"2021";"110";"Steinfort";"Y5T9";"From 5 to 9 years";"Female";"146";"5717";"302";"48.3"
"2021";"807";"Wiltz";"Y_GE85";"85 years or over";"Male";"49";"7697";"145";"33.8"
"2021";"103";"Habscht";"Y75T79";"From 75 to 79 years";"Total";"129";"4918";"129";"2.6"
"2021";"404";"Fischbach";"Y30T49";"From 30 to 49 years";"Total";"433";"1256";"433";"34.5"
"2021";"409";"Mersch";"Y65T69";"From 65 to 69 years";"Total";"517";"10167";"517";"5.1"
"2021";"102";"Garnich";"Y30T49";"From 30 to 49 years";"Female";"333";"2255";"661";"50.4"
"2021";"710";"Wahl";"Y15T29";"From 15 to 29 years";"Total";"172";"1043";"172";"16.5"
"2021";"1104";"Grevenmacher";"Y75T79";"From 75 to 79 years";"Male";"54";"5050";"123";"43.9"
"2021";"802";"Esch-sur-Sûre";"Y70T74";"From 70 to 74 years";"Female";"54";"2991";"107";"50.5"
"2021";"701";"Beckerich";"Y60T64";"From 60 to 64 years";"Female";"112";"2776";"219";"51.1"
"2021";"1202";"Dalheim";"Y_GE85";"85 years or over";"Female";"18";"2399";"29";"62.1"
"2021";"405";"Heffingen";"Y95T99";"From 95 to 99 years";"Total";"1";"1506";"1";"0.1"
"2021";"9";"Canton Vianden";"Y90T94";"From 90 to 94 years";"Total";"35";"5502";"35";"0.6"
"2021";"101";"Dippach";"Y85T89";"From 85 to 89 years";"Female";"25";"4492";"42";"59.5"
"2021";"1208";"Waldbredimus";"Y30T49";"From 30 to 49 years";"Female";"201";"1272";"402";"50.0"
"2021";"902";"Putscheid";"Y45T49";"From 45 to 49 years";"Male";"37";"1127";"74";"50.0"
"2021";"1003";"Berdorf";"Y45T49";"From 45 to 49 years";"Male";"71";"1983";"136";"52.2"
"2021";"603";"Diekirch";"Y5T9";"From 5 to 9 years";"Total";"325";"7143";"325";"4.5"
"2021";"805";"Kiischpelt";"Y30T34";"From 30 to 34 years";"Female";"49";"1226";"98";"50.0"
"2021";"_T";"Total";"Y65T69";"From 65 to 69 years";"Female";"14821";"643941";"29099";"50.9"
"2021";"807";"Wiltz";"Y30T49";"From 30 to 49 years";"Total";"2040";"7697";"2040";"26.5"
"2021";"604";"Erpeldange-sur-Sûre";"Y70T74";"From 70 to 74 years";"Female";"61";"2435";"104";"58.7"
"2021";"403";"Helperknapp";"Y_LT15";"Less than 15 years";"Female";"422";"4664";"892";"47.3"
"2021";"10";"Canton Echternach";"_T";"Total";"Female";"9732";"19679";"19679";"49.5"
"2021";"1008";"Waldbillig";"Y30T34";"From 30 to 34 years";"Male";"72";"1908";"139";"51.8"
"2021";"305";"Niederanven";"Y55T59";"From 55 to 59 years";"Female";"210";"6442";"436";"48.2"
"2021";"807";"Wiltz";"Y40T44";"From 40 to 44 years";"Female";"280";"7697";"572";"49.0"
"2021";"103";"Habscht";"Y25T29";"From 25 to 29 years";"Female";"158";"4918";"329";"48.0"
"2021";"1201";"Bous";"Y90T94";"From 90 to 94 years";"Total";"6";"1698";"6";"0.4"
"2021";"407";"Lintgen";"Y_LT15";"Less than 15 years";"Female";"277";"3401";"565";"49.0"
"2021";"213";"Sanem";"Y65T84";"From 65 to 84 years";"Total";"2530";"17964";"2530";"14.1"
"2021";"709";"Vichten";"Y30T49";"From 30 to 49 years";"Female";"217";"1365";"436";"49.8"
"2021";"806";"Lac de la Haute-Sûre";"Y65T84";"From 65 to 84 years";"Female";"144";"2160";"304";"47.4"
"2021";"1205";"Remich";"Y85T89";"From 85 to 89 years";"Male";"33";"3819";"72";"45.8"
"2021";"213";"Sanem";"Y75T79";"From 75 to 79 years";"Female";"268";"17964";"521";"51.4"
"2021";"401";"Colmar-Berg";"Y25T29";"From 25 to 29 years";"Total";"195";"2271";"195";"8.6"
"2021";"1002";"Bech";"Y_LT15";"Less than 15 years";"Female";"96";"1330";"206";"46.6"
"2021";"503";"Parc Hosingen";"_T";"Total";"Female";"1884";"3834";"3834";"49.1"
"2021";"709";"Vichten";"Y10T14";"From 10 to 14 years";"Total";"79";"1365";"79";"5.8"
"2021";"6";"Canton Diekirch";"Y10T14";"From 10 to 14 years";"Female";"869";"34278";"1813";"47.9"
"2021";"903";"Vianden";"Y65T69";"From 65 to 69 years";"Female";"48";"2168";"95";"50.5"
"2021";"210";"Reckange-sur-Mess";"Y90T94";"From 90 to 94 years";"Total";"12";"2684";"12";"0.4"
"2021";"406";"Larochette";"Y80T84";"From 80 to 84 years";"Total";"31";"2206";"31";"1.4"
"2021";"301";"Bertrange";"Y65T69";"From 65 to 69 years";"Total";"403";"8534";"403";"4.7"
"2021";"205";"Frisange";"Y_LT15";"Less than 15 years";"Female";"397";"4768";"792";"50.1"
"2021";"1003";"Berdorf";"Y20T24";"From 20 to 24 years";"Female";"52";"1983";"117";"44.4"
"2021";"706";"Redange-sur-Attert";"Y40T44";"From 40 to 44 years";"Male";"70";"2968";"159";"44.0"
"2021";"301";"Bertrange";"Y90T94";"From 90 to 94 years";"Total";"64";"8534";"64";"0.7"
"2021";"203";"Dudelange";"Y70T74";"From 70 to 74 years";"Total";"845";"21568";"845";"3.9"
"2021";"603";"Diekirch";"Y45T49";"From 45 to 49 years";"Male";"210";"7143";"422";"49.8"
"2021";"1";"Canton Capellen";"Y25T29";"From 25 to 29 years";"Total";"2959";"51523";"2959";"5.7"
"2021";"409";"Mersch";"Y15T19";"From 15 to 19 years";"Total";"523";"10167";"523";"5.1"
"2021";"214";"Schifflange";"Y45T49";"From 45 to 49 years";"Female";"357";"11148";"715";"49.9"
"2021";"409";"Mersch";"Y70T74";"From 70 to 74 years";"Male";"183";"10167";"392";"46.7"
"2021";"4";"Canton Mersch";"Y25T29";"From 25 to 29 years";"Male";"1176";"34652";"2391";"49.2"
"2021";"603";"Diekirch";"Y80T84";"From 80 to 84 years";"Total";"216";"7143";"216";"3.0"
"2021";"505";"Weiswampach";"Y80T84";"From 80 to 84 years";"Male";"10";"2225";"30";"33.3"
"2021";"2";"Canton Esch";"Y20T24";"From 20 to 24 years";"Male";"6183";"186224";"12002";"51.5"
"2021";"704";"Rambrouch";"Y90T94";"From 90 to 94 years";"Female";"9";"4697";"20";"45.0"
"2021";"1004";"Consdorf";"Y85T89";"From 85 to 89 years";"Total";"25";"2126";"25";"1.2"
"2021";"1206";"Schengen";"_T";"Total";"Total";"5075";"5075";"5075";"100.0"
"2021";"203";"Dudelange";"Y5T9";"From 5 to 9 years";"Male";"541";"21568";"1094";"49.5"
"2021";"704";"Rambrouch";"Y85T89";"From 85 to 89 years";"Male";"16";"4697";"50";"32.0"
"2021";"_T";"Total";"Y_GE85";"85 years or over";"Male";"4240";"643941";"12577";"33.7"
"2021";"202";"Differdange";"Y10T14";"From 10 to 14 years";"Female";"754";"28532";"1640";"46.0"
"2021";"2";"Canton Esch";"Y10T14";"From 10 to 14 years";"Male";"5276";"186224";"10269";"51.4"
"2021";"1208";"Waldbredimus";"Y_LT5";"Less than 5 years";"Total";"82";"1272";"82";"6.4"
"2021";"303";"Hesperange";"Y50T64";"From 50 to 64 years";"Female";"1487";"15835";"3031";"49.1"
"2021";"703";"Ell";"Y25T29";"From 25 to 29 years";"Male";"56";"1547";"117";"47.9"
"2021";"207";"Leudelange";"Y5T9";"From 5 to 9 years";"Total";"162";"2704";"162";"6.0"
"2021";"4";"Canton Mersch";"Y_LT15";"Less than 15 years";"Total";"6012";"34652";"6012";"17.3"
"2021";"7";"Canton Redange";"Y15T19";"From 15 to 19 years";"Male";"583";"20279";"1176";"49.6"
"2021";"709";"Vichten";"_T";"Total";"Male";"671";"1365";"1365";"49.2"
"2021";"1108";"Wormeldange";"Y90T94";"From 90 to 94 years";"Female";"6";"3055";"8";"75.0"
"2021";"208";"Mondercange";"Y50T64";"From 50 to 64 years";"Total";"1660";"6979";"1660";"23.8"
"2021";"1104";"Grevenmacher";"_T";"Total";"Male";"2457";"5050";"5050";"48.7"
"2021";"405";"Heffingen";"Y5T9";"From 5 to 9 years";"Total";"94";"1506";"94";"6.2"
"2021";"310";"Walferdange";"Y10T14";"From 10 to 14 years";"Female";"261";"8527";"498";"52.4"
"2021";"709";"Vichten";"Y30T34";"From 30 to 34 years";"Total";"103";"1365";"103";"7.5"
"2021";"405";"Heffingen";"Y15T29";"From 15 to 29 years";"Male";"134";"1506";"265";"50.6"
"2021";"807";"Wiltz";"Y15T29";"From 15 to 29 years";"Male";"831";"7697";"1598";"52.0"
"2021";"102";"Garnich";"Y65T69";"From 65 to 69 years";"Female";"53";"2255";"123";"43.1"
"2021";"214";"Schifflange";"Y80T84";"From 80 to 84 years";"Total";"258";"11148";"258";"2.3"
"2021";"207";"Leudelange";"Y80T84";"From 80 to 84 years";"Male";"34";"2704";"69";"49.3"
"2021";"1101";"Betzdorf";"Y70T74";"From 70 to 74 years";"Male";"80";"4126";"142";"56.3"
